waste_id,site_id,business_date,product_id,batch_id,qty,uom,value,reason,stage,capture_method,note
W000196,SITE_KIT_01,2025-11-20,ING_GCHILLI,,0.022,kg,1.54,prep_trim,prep,manual,yield 0.94 on 1.02 kg net
W000197,SITE_KIT_01,2025-11-20,ING_MINT,,0.021,kg,1.28,prep_trim,prep,manual,yield 0.87 on 0.41 kg net
W000198,SITE_KIT_01,2025-11-20,ING_CORIANDER,,0.051,kg,3.04,prep_trim,prep,manual,yield 0.85 on 0.88 kg net
W000199,SITE_KIT_01,2025-11-20,ING_CARROT,,0.214,kg,9.64,prep_trim,prep,manual,yield 0.88 on 4.53 kg net
W000200,SITE_KIT_01,2025-11-20,ING_BEANS,,0.096,kg,5.77,prep_trim,prep,manual,yield 0.91 on 2.79 kg net
W000201,SITE_KIT_01,2025-11-20,ING_CAULI,,3.786,kg,151.42,prep_trim,prep,manual,yield 0.50 on 11.13 kg net
W000202,SITE_KIT_01,2025-11-20,ING_POTATO,,0.53,kg,14.84,prep_trim,prep,manual,yield 0.85 on 8.72 kg net
W000203,SITE_KIT_01,2025-11-20,ING_CAPSICUM,,0.179,kg,14.32,prep_trim,prep,manual,yield 0.83 on 2.55 kg net
W000204,SITE_KIT_01,2025-11-20,ING_SPINACH,,0.443,kg,13.28,prep_trim,prep,manual,yield 0.81 on 5.46 kg net
W000205,SITE_KIT_01,2025-11-20,ING_LEMON,,0.251,kg,22.6,prep_trim,prep,manual,yield 0.54 on 0.88 kg net
W000206,SITE_KIT_01,2025-11-20,ING_CUCUMBER,,0.163,kg,5.7,prep_trim,prep,manual,yield 0.86 on 2.93 kg net
W000207,SITE_KIT_01,2025-11-20,ING_CABBAGE,,0.101,kg,2.52,prep_trim,prep,manual,yield 0.87 on 1.96 kg net
W000208,SITE_KIT_01,2025-11-20,ING_BANANA,,0.381,kg,20.93,prep_trim,prep,manual,yield 0.69 on 2.44 kg net
W000209,SITE_KIT_01,2025-11-20,ING_BRINJAL,,0.147,kg,5.88,prep_trim,prep,manual,yield 0.86 on 2.69 kg net
W000210,SITE_KIT_01,2025-11-20,ING_OKRA,,0.107,kg,5.91,prep_trim,prep,manual,yield 0.91 on 3.18 kg net
W000211,SITE_KIT_01,2025-11-20,ING_BATTER,B00078,7.456,kg,521.92,spoilage,storage,manual,"received 2025-11-18, zone ZN_COLD"
W000212,SITE_KIT_01,2025-11-21,DSH_CHBIRYANI,,4.324,kg,915.64,overproduction,post_service,pos_derived,"31 portions unsold, 9.6 binned"
W000213,SITE_KIT_01,2025-11-21,DSH_VGBIRYANI,,0.143,kg,15.52,plate_waste,service,manual,1 plates partly returned
W000214,SITE_KIT_01,2025-11-21,DSH_PBM,,0.78,kg,225.81,overproduction,post_service,pos_derived,"13 portions unsold, 2.6 binned"
W000215,SITE_KIT_01,2025-11-21,DSH_PBM,,0.204,kg,59.06,plate_waste,service,manual,2 plates partly returned
W000216,SITE_KIT_01,2025-11-21,DSH_GOBIMANCH,,1.638,kg,169.53,overproduction,post_service,pos_derived,"13 portions unsold, 5.9 binned"
W000217,SITE_KIT_01,2025-11-21,DSH_PALAK,,0.594,kg,107.14,overproduction,post_service,pos_derived,"9 portions unsold, 2.0 binned"
W000218,SITE_KIT_01,2025-11-21,DSH_NAAN,,0.092,kg,10.11,plate_waste,service,manual,3 plates partly returned
W000219,SITE_KIT_01,2025-11-21,DSH_ROTI,,0.071,kg,3.81,plate_waste,service,manual,3 plates partly returned
W000220,SITE_KIT_01,2025-11-21,DSH_DALTADKA,,0.54,kg,41.54,overproduction,post_service,pos_derived,"12 portions unsold, 1.8 binned"
W000221,SITE_KIT_01,2025-11-21,DSH_DALTADKA,,0.204,kg,15.69,plate_waste,service,manual,2 plates partly returned
W000222,SITE_KIT_01,2025-11-21,DSH_ROGANJOSH,,0.576,kg,378.32,overproduction,post_service,pos_derived,"10 portions unsold, 1.8 binned"
W000223,SITE_KIT_01,2025-11-21,DSH_VEGPULAO,,0.504,kg,51.41,overproduction,post_service,pos_derived,"6 portions unsold, 1.4 binned"
W000224,SITE_KIT_01,2025-11-21,DSH_VEGPULAO,,0.119,kg,12.14,plate_waste,service,manual,1 plates partly returned
W000225,SITE_KIT_01,2025-11-21,DSH_DOSA,,0.17,kg,15.92,plate_waste,service,manual,2 plates partly returned
W000226,SITE_KIT_01,2025-11-21,DSH_MIXVEG,,0.648,kg,43.24,overproduction,post_service,pos_derived,"9 portions unsold, 2.2 binned"
W000227,SITE_KIT_01,2025-11-21,DSH_FISHCURRY,,0.102,kg,36.64,plate_waste,service,manual,1 plates partly returned
W000228,SITE_KIT_01,2025-11-21,ING_ONION,,1.304,kg,49.54,prep_trim,prep,manual,yield 0.89 on 29.99 kg net
W000229,SITE_KIT_01,2025-11-21,ING_TOMATO,,0.283,kg,9.07,prep_trim,prep,manual,yield 0.97 on 23.61 kg net
W000230,SITE_KIT_01,2025-11-21,ING_GINGER,,0.037,kg,4.49,prep_trim,prep,manual,yield 0.90 on 1.03 kg net
W000231,SITE_KIT_01,2025-11-21,ING_GARLIC,,0.09,kg,16.14,prep_trim,prep,manual,yield 0.86 on 1.58 kg net
W000232,SITE_KIT_01,2025-11-21,ING_GCHILLI,,0.022,kg,1.57,prep_trim,prep,manual,yield 0.96 on 1.45 kg net
W000233,SITE_KIT_01,2025-11-21,ING_MINT,,0.03,kg,1.81,prep_trim,prep,manual,yield 0.88 on 0.62 kg net
W000234,SITE_KIT_01,2025-11-21,ING_CORIANDER,,0.067,kg,3.99,prep_trim,prep,manual,yield 0.87 on 1.27 kg net
W000235,SITE_KIT_01,2025-11-21,ING_CARROT,,0.254,kg,11.43,prep_trim,prep,manual,yield 0.89 on 5.93 kg net
W000236,SITE_KIT_01,2025-11-21,ING_BEANS,,0.138,kg,8.26,prep_trim,prep,manual,yield 0.90 on 3.63 kg net
W000237,SITE_KIT_01,2025-11-21,ING_CAULI,,4.894,kg,195.74,prep_trim,prep,manual,yield 0.50 on 14.31 kg net
W000238,SITE_KIT_01,2025-11-21,ING_POTATO,,0.71,kg,19.88,prep_trim,prep,manual,yield 0.84 on 11.28 kg net
W000239,SITE_KIT_01,2025-11-21,ING_CAPSICUM,,0.229,kg,18.35,prep_trim,prep,manual,yield 0.83 on 3.25 kg net
W000240,SITE_KIT_01,2025-11-21,ING_SPINACH,,0.683,kg,20.48,prep_trim,prep,manual,yield 0.78 on 7.28 kg net
W000241,SITE_KIT_01,2025-11-21,ING_LEMON,,0.323,kg,29.1,prep_trim,prep,manual,yield 0.55 on 1.18 kg net
W000242,SITE_KIT_01,2025-11-21,ING_CUCUMBER,,0.266,kg,9.31,prep_trim,prep,manual,yield 0.84 on 3.98 kg net
W000243,SITE_KIT_01,2025-11-21,ING_CABBAGE,,0.132,kg,3.3,prep_trim,prep,manual,yield 0.87 on 2.65 kg net
W000244,SITE_KIT_01,2025-11-21,ING_BANANA,,0.523,kg,28.75,prep_trim,prep,manual,yield 0.68 on 3.32 kg net
W000245,SITE_KIT_01,2025-11-21,ING_BRINJAL,,0.149,kg,5.98,prep_trim,prep,manual,yield 0.89 on 3.65 kg net
W000246,SITE_KIT_01,2025-11-21,ING_OKRA,,0.196,kg,10.77,prep_trim,prep,manual,yield 0.88 on 4.31 kg net
W000247,SITE_KIT_01,2025-11-21,ING_MUSHROOM,,0.021,kg,4.67,prep_trim,prep,manual,yield 0.96 on 1.33 kg net
W000248,SITE_KIT_01,2025-11-21,ING_OKRA,B00123,0.587,kg,32.28,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.96"
W000249,SITE_KIT_01,2025-11-21,ING_MINT,B00125,0.052,kg,3.12,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.86"
W000250,SITE_KIT_01,2025-11-21,ING_BANANA,B00131,0.51,kg,28.05,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.94"
W000251,SITE_KIT_01,2025-11-21,ING_SPINACH,B00048,10.963,kg,328.88,spoilage,storage,manual,"received 2025-11-17, zone ZN_COLD"
W000252,SITE_KIT_01,2025-11-22,DSH_CHBIRYANI,,1.535,kg,324.9,overproduction,post_service,pos_derived,"11 portions unsold, 3.4 binned"
W000253,SITE_KIT_01,2025-11-22,DSH_CHBIRYANI,,0.306,kg,64.79,plate_waste,service,manual,2 plates partly returned
W000254,SITE_KIT_01,2025-11-22,DSH_VGBIRYANI,,1.432,kg,155.67,overproduction,post_service,pos_derived,"11 portions unsold, 3.4 binned"
W000255,SITE_KIT_01,2025-11-22,DSH_VGBIRYANI,,0.428,kg,46.56,plate_waste,service,manual,3 plates partly returned
W000256,SITE_KIT_01,2025-11-22,DSH_PBM,,0.72,kg,208.44,overproduction,post_service,pos_derived,"12 portions unsold, 2.4 binned"
W000257,SITE_KIT_01,2025-11-22,DSH_PBM,,0.102,kg,29.53,plate_waste,service,manual,1 plates partly returned
W000258,SITE_KIT_01,2025-11-22,DSH_GOBIMANCH,,0.095,kg,9.85,plate_waste,service,manual,1 plates partly returned
W000259,SITE_KIT_01,2025-11-22,DSH_PALAK,,1.452,kg,261.89,overproduction,post_service,pos_derived,"22 portions unsold, 4.8 binned"
W000260,SITE_KIT_01,2025-11-22,DSH_PALAK,,0.102,kg,18.4,plate_waste,service,manual,1 plates partly returned
W000261,SITE_KIT_01,2025-11-22,DSH_NAAN,,0.122,kg,13.48,plate_waste,service,manual,4 plates partly returned
W000262,SITE_KIT_01,2025-11-22,DSH_ROTI,,0.024,kg,1.27,plate_waste,service,manual,1 plates partly returned
W000263,SITE_KIT_01,2025-11-22,DSH_JEERARICE,,0.554,kg,48.23,overproduction,post_service,pos_derived,"9 portions unsold, 2.0 binned"
W000264,SITE_KIT_01,2025-11-22,DSH_JEERARICE,,0.19,kg,16.56,plate_waste,service,manual,2 plates partly returned
W000265,SITE_KIT_01,2025-11-22,DSH_DALTADKA,,0.204,kg,15.69,plate_waste,service,manual,2 plates partly returned
W000266,SITE_KIT_01,2025-11-22,DSH_ROGANJOSH,,0.109,kg,71.46,plate_waste,service,manual,1 plates partly returned
W000267,SITE_KIT_01,2025-11-22,DSH_VEGPULAO,,0.119,kg,12.14,plate_waste,service,manual,1 plates partly returned
W000268,SITE_KIT_01,2025-11-22,DSH_DOSA,,0.085,kg,7.96,plate_waste,service,manual,1 plates partly returned
W000269,SITE_KIT_01,2025-11-22,DSH_MIXVEG,,1.224,kg,81.68,overproduction,post_service,pos_derived,"17 portions unsold, 4.1 binned"
W000270,SITE_KIT_01,2025-11-22,DSH_MIXVEG,,0.102,kg,6.81,plate_waste,service,manual,1 plates partly returned
W000271,SITE_KIT_01,2025-11-22,DSH_FISHCURRY,,0.216,kg,77.59,overproduction,post_service,pos_derived,"3 portions unsold, 0.7 binned"
W000272,SITE_KIT_01,2025-11-22,DSH_FISHCURRY,,0.102,kg,36.64,plate_waste,service,manual,1 plates partly returned
W000273,SITE_KIT_01,2025-11-22,ING_ONION,,1.332,kg,50.63,prep_trim,prep,manual,yield 0.89 on 31.89 kg net
W000274,SITE_KIT_01,2025-11-22,ING_TOMATO,,0.238,kg,7.61,prep_trim,prep,manual,yield 0.97 on 25.50 kg net
W000275,SITE_KIT_01,2025-11-22,ING_GINGER,,0.041,kg,4.92,prep_trim,prep,manual,yield 0.90 on 1.06 kg net
W000276,SITE_KIT_01,2025-11-22,ING_GARLIC,,0.083,kg,15.03,prep_trim,prep,manual,yield 0.87 on 1.67 kg net
W000277,SITE_KIT_01,2025-11-22,ING_MINT,,0.032,kg,1.94,prep_trim,prep,manual,yield 0.86 on 0.60 kg net
W000278,SITE_KIT_01,2025-11-22,ING_CORIANDER,,0.061,kg,3.67,prep_trim,prep,manual,yield 0.88 on 1.28 kg net
W000279,SITE_KIT_01,2025-11-22,ING_CARROT,,0.263,kg,11.85,prep_trim,prep,manual,yield 0.89 on 6.47 kg net
W000280,SITE_KIT_01,2025-11-22,ING_BEANS,,0.182,kg,10.9,prep_trim,prep,manual,yield 0.88 on 3.99 kg net
W000281,SITE_KIT_01,2025-11-22,ING_CAULI,,5.105,kg,204.19,prep_trim,prep,manual,yield 0.52 on 15.95 kg net
W000282,SITE_KIT_01,2025-11-22,ING_POTATO,,0.665,kg,18.61,prep_trim,prep,manual,yield 0.86 on 12.32 kg net
W000283,SITE_KIT_01,2025-11-22,ING_CAPSICUM,,0.289,kg,23.14,prep_trim,prep,manual,yield 0.81 on 3.67 kg net
W000284,SITE_KIT_01,2025-11-22,ING_SPINACH,,0.81,kg,24.31,prep_trim,prep,manual,yield 0.77 on 8.01 kg net
W000285,SITE_KIT_01,2025-11-22,ING_LEMON,,0.349,kg,31.45,prep_trim,prep,manual,yield 0.55 on 1.26 kg net
W000286,SITE_KIT_01,2025-11-22,ING_CUCUMBER,,0.261,kg,9.15,prep_trim,prep,manual,yield 0.85 on 4.20 kg net
W000287,SITE_KIT_01,2025-11-22,ING_CABBAGE,,0.129,kg,3.22,prep_trim,prep,manual,yield 0.88 on 2.80 kg net
W000288,SITE_KIT_01,2025-11-22,ING_BANANA,,0.585,kg,32.18,prep_trim,prep,manual,yield 0.67 on 3.50 kg net
W000289,SITE_KIT_01,2025-11-22,ING_BRINJAL,,0.175,kg,7.02,prep_trim,prep,manual,yield 0.88 on 3.85 kg net
W000290,SITE_KIT_01,2025-11-22,ING_OKRA,,0.166,kg,9.12,prep_trim,prep,manual,yield 0.90 on 4.55 kg net
W000291,SITE_KIT_01,2025-11-22,ING_MUSHROOM,,0.027,kg,5.85,prep_trim,prep,manual,yield 0.95 on 1.40 kg net
W000292,SITE_KIT_01,2025-11-22,ING_CORIANDER,B00143,0.147,kg,8.82,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.92"
W000293,SITE_KIT_01,2025-11-23,DSH_CHBIRYANI,,1.256,kg,265.83,overproduction,post_service,pos_derived,"9 portions unsold, 2.8 binned"
W000294,SITE_KIT_01,2025-11-23,DSH_VGBIRYANI,,0.143,kg,15.52,plate_waste,service,manual,1 plates partly returned
W000295,SITE_KIT_01,2025-11-23,DSH_PBM,,0.54,kg,156.33,overproduction,post_service,pos_derived,"9 portions unsold, 1.8 binned"
W000296,SITE_KIT_01,2025-11-23,DSH_PBM,,0.204,kg,59.06,plate_waste,service,manual,2 plates partly returned
W000297,SITE_KIT_01,2025-11-23,DSH_GOBIMANCH,,1.638,kg,169.53,overproduction,post_service,pos_derived,"13 portions unsold, 5.9 binned"
W000298,SITE_KIT_01,2025-11-23,DSH_PALAK,,0.594,kg,107.14,overproduction,post_service,pos_derived,"9 portions unsold, 2.0 binned"
W000299,SITE_KIT_01,2025-11-23,DSH_NAAN,,0.031,kg,3.37,plate_waste,service,manual,1 plates partly returned
W000300,SITE_KIT_01,2025-11-23,DSH_ROTI,,0.095,kg,5.09,plate_waste,service,manual,4 plates partly returned
W000301,SITE_KIT_01,2025-11-23,DSH_JEERARICE,,0.493,kg,42.87,overproduction,post_service,pos_derived,"8 portions unsold, 1.8 binned"
W000302,SITE_KIT_01,2025-11-23,DSH_ROGANJOSH,,0.288,kg,189.16,overproduction,post_service,pos_derived,"5 portions unsold, 0.9 binned"
W000303,SITE_KIT_01,2025-11-23,DSH_ROGANJOSH,,0.109,kg,71.46,plate_waste,service,manual,1 plates partly returned
W000304,SITE_KIT_01,2025-11-23,DSH_VEGPULAO,,0.42,kg,42.84,overproduction,post_service,pos_derived,"5 portions unsold, 1.2 binned"
W000305,SITE_KIT_01,2025-11-23,DSH_MIXVEG,,0.36,kg,24.02,overproduction,post_service,pos_derived,"5 portions unsold, 1.2 binned"
W000306,SITE_KIT_01,2025-11-23,DSH_MIXVEG,,0.102,kg,6.81,plate_waste,service,manual,1 plates partly returned
W000307,SITE_KIT_01,2025-11-23,DSH_FISHCURRY,,0.576,kg,206.92,overproduction,post_service,pos_derived,"8 portions unsold, 1.9 binned"
W000308,SITE_KIT_01,2025-11-23,ING_ONION,,1.266,kg,48.13,prep_trim,prep,manual,yield 0.87 on 25.67 kg net
W000309,SITE_KIT_01,2025-11-23,ING_TOMATO,,0.12,kg,3.85,prep_trim,prep,manual,yield 0.98 on 20.74 kg net
W000310,SITE_KIT_01,2025-11-23,ING_GINGER,,0.027,kg,3.2,prep_trim,prep,manual,yield 0.92 on 0.85 kg net
W000311,SITE_KIT_01,2025-11-23,ING_GARLIC,,0.069,kg,12.49,prep_trim,prep,manual,yield 0.87 on 1.35 kg net
W000312,SITE_KIT_01,2025-11-23,ING_GCHILLI,,0.032,kg,2.27,prep_trim,prep,manual,yield 0.93 on 1.21 kg net
W000313,SITE_KIT_01,2025-11-23,ING_MINT,,0.027,kg,1.61,prep_trim,prep,manual,yield 0.86 on 0.48 kg net
W000314,SITE_KIT_01,2025-11-23,ING_CORIANDER,,0.058,kg,3.49,prep_trim,prep,manual,yield 0.86 on 1.04 kg net
W000315,SITE_KIT_01,2025-11-23,ING_CARROT,,0.219,kg,9.87,prep_trim,prep,manual,yield 0.89 on 5.29 kg net
W000316,SITE_KIT_01,2025-11-23,ING_BEANS,,0.125,kg,7.49,prep_trim,prep,manual,yield 0.90 on 3.28 kg net
W000317,SITE_KIT_01,2025-11-23,ING_CAULI,,4.305,kg,172.19,prep_trim,prep,manual,yield 0.51 on 13.10 kg net
W000318,SITE_KIT_01,2025-11-23,ING_POTATO,,0.532,kg,14.89,prep_trim,prep,manual,yield 0.86 on 9.79 kg net
W000319,SITE_KIT_01,2025-11-23,ING_CAPSICUM,,0.2,kg,15.98,prep_trim,prep,manual,yield 0.84 on 3.04 kg net
W000320,SITE_KIT_01,2025-11-23,ING_SPINACH,,0.606,kg,18.18,prep_trim,prep,manual,yield 0.78 on 6.37 kg net
W000321,SITE_KIT_01,2025-11-23,ING_LEMON,,0.29,kg,26.14,prep_trim,prep,manual,yield 0.54 on 1.01 kg net
W000322,SITE_KIT_01,2025-11-23,ING_CUCUMBER,,0.214,kg,7.48,prep_trim,prep,manual,yield 0.84 on 3.35 kg net
W000323,SITE_KIT_01,2025-11-23,ING_CABBAGE,,0.113,kg,2.82,prep_trim,prep,manual,yield 0.87 on 2.24 kg net
W000324,SITE_KIT_01,2025-11-23,ING_BANANA,,0.456,kg,25.07,prep_trim,prep,manual,yield 0.68 on 2.80 kg net
W000325,SITE_KIT_01,2025-11-23,ING_BRINJAL,,0.123,kg,4.93,prep_trim,prep,manual,yield 0.89 on 3.07 kg net
W000326,SITE_KIT_01,2025-11-23,ING_OKRA,,0.143,kg,7.86,prep_trim,prep,manual,yield 0.90 on 3.63 kg net
W000327,SITE_KIT_01,2025-11-23,ING_MUSHROOM,,0.021,kg,4.64,prep_trim,prep,manual,yield 0.95 on 1.12 kg net
W000328,SITE_KIT_01,2025-11-23,ING_CARROT,B00163,0.549,kg,24.71,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.94"
W000329,SITE_KIT_01,2025-11-23,ING_MINT,B00111,0.278,kg,16.7,spoilage,storage,manual,"received 2025-11-20, zone ZN_COLD"
W000330,SITE_KIT_01,2025-11-23,ING_CURRYLEAF,B00112,0.284,kg,22.69,spoilage,storage,manual,"received 2025-11-20, zone ZN_COLD"
W000331,SITE_KIT_01,2025-11-23,ING_LEMON,B00059,1.377,kg,123.96,spoilage,storage,manual,"received 2025-11-17, zone ZN_COLD"
W000332,SITE_KIT_01,2025-11-23,ING_BATTER,B00141,0.544,kg,38.08,spoilage,storage,manual,"received 2025-11-21, zone ZN_COLD"
W000333,SITE_KIT_01,2025-11-24,DSH_CHBIRYANI,,0.418,kg,88.61,overproduction,post_service,pos_derived,"3 portions unsold, 0.9 binned"
W000334,SITE_KIT_01,2025-11-24,DSH_CHBIRYANI,,0.612,kg,129.58,plate_waste,service,manual,4 plates partly returned
W000335,SITE_KIT_01,2025-11-24,DSH_VGBIRYANI,,0.286,kg,31.04,plate_waste,service,manual,2 plates partly returned
W000336,SITE_KIT_01,2025-11-24,DSH_PBM,,0.102,kg,29.53,plate_waste,service,manual,1 plates partly returned
W000337,SITE_KIT_01,2025-11-24,DSH_GOBIMANCH,,1.008,kg,104.33,overproduction,post_service,pos_derived,"8 portions unsold, 3.6 binned"
W000338,SITE_KIT_01,2025-11-24,DSH_PALAK,,0.396,kg,71.43,overproduction,post_service,pos_derived,"6 portions unsold, 1.3 binned"
W000339,SITE_KIT_01,2025-11-24,DSH_NAAN,,0.031,kg,3.37,plate_waste,service,manual,1 plates partly returned
W000340,SITE_KIT_01,2025-11-24,DSH_ROTI,,0.024,kg,1.27,plate_waste,service,manual,1 plates partly returned
W000341,SITE_KIT_01,2025-11-24,DSH_JEERARICE,,0.308,kg,26.8,overproduction,post_service,pos_derived,"5 portions unsold, 1.1 binned"
W000342,SITE_KIT_01,2025-11-24,DSH_DOSA,,0.085,kg,7.96,plate_waste,service,manual,1 plates partly returned
W000343,SITE_KIT_01,2025-11-24,DSH_MIXVEG,,0.216,kg,14.41,overproduction,post_service,pos_derived,"3 portions unsold, 0.7 binned"
W000344,SITE_KIT_01,2025-11-24,DSH_FISHCURRY,,0.102,kg,36.64,plate_waste,service,manual,1 plates partly returned
W000345,SITE_KIT_01,2025-11-24,ING_ONION,,0.643,kg,24.44,prep_trim,prep,manual,yield 0.91 on 19.00 kg net
W000346,SITE_KIT_01,2025-11-24,ING_TOMATO,,0.159,kg,5.08,prep_trim,prep,manual,yield 0.97 on 15.27 kg net
W000347,SITE_KIT_01,2025-11-24,ING_GINGER,,0.023,kg,2.82,prep_trim,prep,manual,yield 0.89 on 0.59 kg net
W000348,SITE_KIT_01,2025-11-24,ING_GARLIC,,0.046,kg,8.26,prep_trim,prep,manual,yield 0.87 on 0.93 kg net
W000349,SITE_KIT_01,2025-11-24,ING_GCHILLI,,0.024,kg,1.66,prep_trim,prep,manual,yield 0.93 on 0.92 kg net
W000350,SITE_KIT_01,2025-11-24,ING_CORIANDER,,0.04,kg,2.43,prep_trim,prep,manual,yield 0.86 on 0.72 kg net
W000351,SITE_KIT_01,2025-11-24,ING_CARROT,,0.156,kg,7.02,prep_trim,prep,manual,yield 0.89 on 3.88 kg net
W000352,SITE_KIT_01,2025-11-24,ING_BEANS,,0.111,kg,6.67,prep_trim,prep,manual,yield 0.88 on 2.37 kg net
W000353,SITE_KIT_01,2025-11-24,ING_CAULI,,3.008,kg,120.32,prep_trim,prep,manual,yield 0.52 on 9.43 kg net
W000354,SITE_KIT_01,2025-11-24,ING_POTATO,,0.594,kg,16.64,prep_trim,prep,manual,yield 0.85 on 9.67 kg net
W000355,SITE_KIT_01,2025-11-24,ING_CAPSICUM,,0.166,kg,13.25,prep_trim,prep,manual,yield 0.82 on 2.16 kg net
W000356,SITE_KIT_01,2025-11-24,ING_SPINACH,,0.443,kg,13.28,prep_trim,prep,manual,yield 0.77 on 4.37 kg net
W000357,SITE_KIT_01,2025-11-24,ING_LEMON,,0.209,kg,18.81,prep_trim,prep,manual,yield 0.56 on 0.78 kg net
W000358,SITE_KIT_01,2025-11-24,ING_CUCUMBER,,0.161,kg,5.64,prep_trim,prep,manual,yield 0.85 on 2.62 kg net
W000359,SITE_KIT_01,2025-11-24,ING_CABBAGE,,0.081,kg,2.03,prep_trim,prep,manual,yield 0.88 on 1.75 kg net
W000360,SITE_KIT_01,2025-11-24,ING_BANANA,,0.356,kg,19.56,prep_trim,prep,manual,yield 0.68 on 2.18 kg net
W000361,SITE_KIT_01,2025-11-24,ING_BRINJAL,,0.116,kg,4.63,prep_trim,prep,manual,yield 0.88 on 2.40 kg net
W000362,SITE_KIT_01,2025-11-24,ING_OKRA,,0.079,kg,4.37,prep_trim,prep,manual,yield 0.92 on 2.84 kg net
W000363,SITE_KIT_01,2025-11-24,ING_SPINACH,B00186,1.133,kg,33.99,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.97"
W000364,SITE_KIT_01,2025-11-24,ING_CORIANDER,B00187,0.114,kg,6.84,quality_rejection,storage,manual,"rejected at goods receipt, intake grade 0.93"
W000365,SITE_KIT_01,2025-11-24,ING_CORIANDER,B00117,0.204,kg,12.26,spoilage,storage,manual,"received 2025-11-21, zone ZN_COLD"
W000366,SITE_KIT_01,2025-11-24,ING_CURRYLEAF,B00126,0.22,kg,17.61,spoilage,storage,manual,"received 2025-11-21, zone ZN_COLD"
W000367,SITE_KIT_01,2025-11-24,ING_BATTER,B00153,4.08,kg,285.6,spoilage,storage,manual,"received 2025-11-22, zone ZN_COLD"
W000368,SITE_KIT_01,2025-11-25,DSH_CHBIRYANI,,1.116,kg,236.29,overproduction,post_service,pos_derived,"8 portions unsold, 2.5 binned"
W000369,SITE_KIT_01,2025-11-25,DSH_CHBIRYANI,,0.306,kg,64.79,plate_waste,service,manual,2 plates partly returned
W000370,SITE_KIT_01,2025-11-25,DSH_VGBIRYANI,,1.823,kg,198.12,overproduction,post_service,pos_derived,"14 portions unsold, 4.3 binned"
W000371,SITE_KIT_01,2025-11-25,DSH_VGBIRYANI,,0.143,kg,15.52,plate_waste,service,manual,1 plates partly returned
W000372,SITE_KIT_01,2025-11-25,DSH_PBM,,0.102,kg,29.53,plate_waste,service,manual,1 plates partly returned
W000373,SITE_KIT_01,2025-11-25,DSH_GOBIMANCH,,0.882,kg,91.29,overproduction,post_service,pos_derived,"7 portions unsold, 3.1 binned"
W000374,SITE_KIT_01,2025-11-25,DSH_PALAK,,0.462,kg,83.33,overproduction,post_service,pos_derived,"7 portions unsold, 1.5 binned"
W000375,SITE_KIT_01,2025-11-25,DSH_NAAN,,0.092,kg,10.11,plate_waste,service,manual,3 plates partly returned
W000376,SITE_KIT_01,2025-11-25,DSH_ROTI,,0.024,kg,1.27,plate_waste,service,manual,1 plates partly returned
W000377,SITE_KIT_01,2025-11-25,DSH_JEERARICE,,0.431,kg,37.51,overproduction,post_service,pos_derived,"7 portions unsold, 1.5 binned"
W000378,SITE_KIT_01,2025-11-25,DSH_DALTADKA,,0.27,kg,20.77,overproduction,post_service,pos_derived,"6 portions unsold, 0.9 binned"
W000379,SITE_KIT_01,2025-11-25,DSH_DALTADKA,,0.102,kg,7.85,plate_waste,service,manual,1 plates partly returned
W000380,SITE_KIT_01,2025-11-25,DSH_ROGANJOSH,,0.288,kg,189.16,overproduction,post_service,pos_derived,"5 portions unsold, 0.9 binned"
W000381,SITE_KIT_01,2025-11-25,DSH_DOSA,,0.17,kg,15.92,plate_waste,service,manual,2 plates partly returned
W000382,SITE_KIT_01,2025-11-25,DSH_MIXVEG,,0.102,kg,6.81,plate_waste,service,manual,1 plates partly returned
W000383,SITE_KIT_01,2025-11-25,DSH_FISHCURRY,,0.576,kg,206.92,overproduction,post_service,pos_derived,"8 portions unsold, 1.9 binned"
W000384,SITE_KIT_01,2025-11-25,ING_ONION,,0.787,kg,29.9,prep_trim,prep,manual,yield 0.89 on 19.70 kg net
W000385,SITE_KIT_01,2025-11-25,ING_TOMATO,,0.197,kg,6.31,prep_trim,prep,manual,yield 0.96 on 15.14 kg net
W000386,SITE_KIT_01,2025-11-25,ING_GINGER,,0.021,kg,2.5,prep_trim,prep,manual,yield 0.90 on 0.58 kg net
W000387,SITE_KIT_01,2025-11-25,ING_GARLIC,,0.044,kg,7.96,prep_trim,prep,manual,yield 0.88 on 0.94 kg net
W000388,SITE_KIT_01,2025-11-25,ING_GCHILLI,,0.023,kg,1.59,prep_trim,prep,manual,yield 0.93 on 0.95 kg net
W000389,SITE_KIT_01,2025-11-25,ING_MINT,,0.021,kg,1.29,prep_trim,prep,manual,yield 0.86 on 0.39 kg net
W000390,SITE_KIT_01,2025-11-25,ING_CORIANDER,,0.043,kg,2.6,prep_trim,prep,manual,yield 0.86 on 0.81 kg net
W000391,SITE_KIT_01,2025-11-25,ING_CARROT,,0.205,kg,9.23,prep_trim,prep,manual,yield 0.88 on 4.30 kg net
